symbol,strategy,L,train_net,test_net,train_trades,test_trades,test_MDD,liquidated,funding_paid,all_pass,vol
LDOUSDT,F_fade,5,0.0,-0.5861002593783302,0,90,0.7512355397223776,False,-4.440143136302177,False,6553906.78585
LDOUSDT,F_flip,2,0.0,0.35103697959041025,0,10,0.4034441884803023,False,-1.8400496502212702,False,6553906.78585
LDOUSDT,F_flip,3,0.0,0.4169805624358074,0,10,0.549465180800393,False,-3.2622742202466473,False,6553906.78585
LDOUSDT,F_flip,5,0.0,-1.0,0,9,1.0,True,-7.22139681554406,False,6553906.78585
LINKUSDT,F_fade,2,0.0,0.0028446001679969246,0,54,0.22126632054591666,False,-2.7260617828826543,False,15279379.389
LINKUSDT,F_fade,3,0.0,-0.04840053738804895,0,54,0.33164999236064097,False,-4.023088194080449,False,15279379.389
LINKUSDT,F_fade,5,0.0,-0.23258882291519156,0,54,0.5356967888067237,False,-6.1284182635962345,False,15279379.389
LINKUSDT,F_flip,2,0.0,0.055511352034185224,0,3,0.1115534362469236,False,-0.5895566605411598,False,15279379.389
LINKUSDT,F_flip,3,0.0,0.07337111562465881,0,3,0.164025301717742,False,-0.8889205865157678,False,15279379.389
LINKUSDT,F_flip,5,0.0,0.08762441922069986,0,3,0.26255070249105894,False,-1.479772735388442,False,15279379.389
LITEUSDT,F_fade,2,-0.1766320638564527,0.07546324764487689,19,2,0.0348767303187435,False,0.0,False,7831832.3269
LITEUSDT,F_fade,3,-0.3090219013552843,0.1133012009755332,19,2,0.05209676754806214,False,0.0,False,7831832.3269
LITEUSDT,F_fade,5,-0.5930458380813857,0.18888956396017753,19,2,0.08609814190929688,False,0.0,False,7831832.3269
LITEUSDT,F_flip,2,0.03959931220673174,0.0,1,0,0.0,False,0.0,False,7831832.3269
LITEUSDT,F_flip,3,0.04479120165884676,0.0,1,0,0.0,False,0.0,False,7831832.3269
LITEUSDT,F_flip,5,0.025018759395923018,0.0,1,0,0.0,False,0.0,False,7831832.3269
LITUSDT,F_fade,2,0.0667112722078329,-0.783562988982297,10,200,0.8355390709772481,False,-2.0874272613831457,False,1612671.789
LITUSDT,F_fade,3,0.09779718510709068,-0.9315945479907554,10,200,0.9521120087185712,False,-2.235913409460995,False,1612671.789
LITUSDT,F_fade,5,0.15444626918755966,-0.9969662331599846,10,200,0.9982260946321548,False,-2.4360030473852303,False,1612671.789
LITUSDT,F_flip,2,0.030743729916723028,-0.6299533091164558,1,11,0.7178179201931277,False,-0.4832645692450371,False,1612671.789
LITUSDT,F_flip,3,0.042479841110018235,-0.804216322232744,1,11,0.8670184574819104,False,-0.5672016867905423,False,1612671.789
LITUSDT,F_flip,5,0.05818570223399688,-1.0,1,2,1.0,True,-0.29637442988993074,False,1612671.789
LTCUSDT,F_fade,2,0.0,-0.0776291799429919,0,71,0.2094370502257632,False,-2.2396236546306225,False,5288888.098
LTCUSDT,F_fade,3,0.0,-0.14452309524941143,0,71,0.303237993314465,False,-3.236695072849265,False,5288888.098
LTCUSDT,F_fade,5,0.0,-0.3136690385778348,0,71,0.4895399586163621,False,-4.848567215292846,False,5288888.098
LTCUSDT,F_flip,2,0.0,0.024776177671237187,0,7,0.17187121601716304,False,-0.7722622114375126,False,5288888.098
LTCUSDT,F_flip,3,0.0,0.014472642874068908,0,7,0.2489965432512693,False,-1.14254418562917,False,5288888.098
LTCUSDT,F_flip,5,0.0,-0.04874804682289491,0,7,0.3868053404142149,False,-1.8210122368336168,False,5288888.098
MAGMAUSDT,F_fade,2,0.07231997299242887,-0.6479849575097387,1,44,0.6682745076631048,False,-5.666186799271903,False,2123031.30854
MAGMAUSDT,F_fade,3,0.10174044331539123,-0.8382198011438229,1,44,0.8519089375539131,False,-7.1546579769268,False,2123031.30854
MAGMAUSDT,F_fade,5,0.14528879579863085,-1.0,1,25,1.0,True,-8.684508841094432,False,2123031.30854
MAGMAUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,2123031.30854
MAGMAUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,2123031.30854
MAGMAUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,2123031.30854
MANTRAUSDT,F_fade,2,-0.18002658706761665,0.019904406583675982,52,132,0.37693191076289034,False,-11.666647595507575,False,1400894.22698
MANTRAUSDT,F_fade,3,-0.2752260244311029,-0.06449026773167055,52,132,0.5216893976002848,False,-16.583995165790633,False,1400894.22698
MANTRAUSDT,F_fade,5,-0.460680612830653,-0.35009036294544094,52,132,0.7344351431209964,False,-22.514299552878423,False,1400894.22698
MANTRAUSDT,F_flip,2,-0.0801367353082636,0.1021658025594605,3,11,0.11905013663497932,False,2.077808172162595,False,1400894.22698
MANTRAUSDT,F_flip,3,-0.12870304035054247,0.12117607105037531,3,11,0.17567765348925657,False,3.0833700373253596,False,1400894.22698
MANTRAUSDT,F_flip,5,-0.23852376454248303,0.08863491672109958,3,11,0.28289358916921736,False,4.925203441887159,False,1400894.22698
MEGAUSDT,F_fade,2,-0.07961348845450966,0.7548487345488999,49,167,0.46989646477103886,False,-8.645168971424274,False,1211691.9589
MEGAUSDT,F_fade,3,-0.2523326977394511,0.9103236911179602,49,167,0.6630377750241429,False,-16.119970866121996,False,1211691.9589
MEGAUSDT,F_fade,5,-0.6541037556294089,0.5164429371274244,49,167,0.897201893660805,False,-33.9627797538805,False,1211691.9589
MEGAUSDT,F_flip,2,0.1793241325516075,-0.33772571311988886,3,8,0.5276123314091079,False,-0.20255875530501388,False,1211691.9589
MEGAUSDT,F_flip,3,0.20790648115495558,-1.0,3,5,1.0,True,-0.10094149788431407,False,1211691.9589
MEGAUSDT,F_flip,5,0.11993123835860042,-1.0,3,5,1.0,True,-0.10977778298573868,False,1211691.9589
METAUSDT,F_fade,2,0.0,0.06091259896448942,0,4,0.042406807626098386,False,-8.455404567495215,False,3450944.1715
METAUSDT,F_fade,3,0.0,0.09043519029330982,0,4,0.06315588723545407,False,-12.83300426112903,False,3450944.1715
METAUSDT,F_fade,5,0.0,0.1471528838928866,0,4,0.10375635746082468,False,-21.816529068043582,False,3450944.1715
METAUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,3450944.1715
METAUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,3450944.1715
METAUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,3450944.1715
MMTUSDT,F_fade,2,0.0,-0.8555085818964951,0,232,0.8760509948704153,False,-5.443133575240133,False,1325657.115
MMTUSDT,F_fade,3,0.0,-0.9568016081411442,0,232,0.9652023658347756,False,-6.010892044637072,False,1325657.115
MMTUSDT,F_fade,5,0.0,-1.0,0,99,1.0,True,-4.657451262378286,False,1325657.115
MMTUSDT,F_flip,2,0.0,0.39386064331567816,0,8,0.25633110110781654,False,2.2601921071797406,False,1325657.115
MMTUSDT,F_flip,3,0.0,0.5527446844420669,0,8,0.3640215797134565,False,3.489620800504684,False,1325657.115
MMTUSDT,F_flip,5,0.0,0.7204819608134361,0,8,0.5430031990670183,False,6.0997846128640445,False,1325657.115
MORPHOUSDT,F_fade,2,0.0,-0.39174025608666685,0,198,0.5940898117391458,False,-3.903726915800481,False,1999844.4389
MORPHOUSDT,F_fade,3,0.0,-0.5837811593083799,0,198,0.748038750931484,False,-5.190541758753551,False,1999844.4389
MORPHOUSDT,F_fade,5,0.0,-0.8503751851734118,0,198,0.928296786483937,False,-6.506356343819326,False,1999844.4389
MORPHOUSDT,F_flip,2,0.0,0.44553110169269905,0,14,0.20553409171625914,False,0.8751530112474017,False,1999844.4389
MORPHOUSDT,F_flip,3,0.0,0.6549142766491749,0,14,0.2983147327154946,False,1.490972402880689,False,1999844.4389
MORPHOUSDT,F_flip,5,0.0,0.9647984056914274,0,14,0.46320106190517385,False,3.0652240145997878,False,1999844.4389
MRVLUSDT,F_fade,2,0.0,-0.3312222315994887,0,26,0.49220123430512597,False,-7.508407340354132,False,10300641.2851
MRVLUSDT,F_fade,3,0.0,-0.5013430286321272,0,26,0.6537738754656834,False,-11.062660292056066,False,10300641.2851
MRVLUSDT,F_fade,5,0.0,-1.0,0,21,1.0,True,-16.442033100367933,False,10300641.2851
MRVLUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,10300641.2851
MRVLUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,10300641.2851
MRVLUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,10300641.2851
MSFTUSDT,F_fade,2,0.0,-0.02068458108907445,0,5,0.0659108091259043,False,-6.8967547394251385,False,6093446.4126
MSFTUSDT,F_fade,3,0.0,-0.03253982489241902,0,5,0.09853192558975932,False,-10.279255624227806,False,6093446.4126
MSFTUSDT,F_fade,5,0.0,-0.05910092033038872,0,5,0.1628651906717804,False,-16.893680637702975,False,6093446.4126
MSFTUSDT,F_flip,2,0.0,0.0,0,0,0.0,False,0.0,False,6093446.4126
MSFTUSDT,F_flip,3,0.0,0.0,0,0,0.0,False,0.0,False,6093446.4126
MSFTUSDT,F_flip,5,0.0,0.0,0,0,0.0,False,0.0,False,6093446.4126
MSTRUSDT,F_fade,2,0.0,-0.01805406647432639,0,12,0.11841153515129998,False,-8.602397830819783,False,13931363.1699
MSTRUSDT,F_fade,3,0.0,-0.04060946018016187,0,12,0.17733165394739225,False,-12.921104984976253,False,13931363.1699
